,datestamp,lastmod,userid,refereed,uri,full_text_status,documents,publisher,ispublished,divisions,type,dir,date,creators,publication,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,issn,pagerange,book_title,number,pages,pres_type,event_title,event_type,patent_applicant,id_number,date_type,monograph_type,succeeds,official_url,place_of_pub,copyright_holders,isbn,editors,funders,volume,related_url,corp_creators,projects,contact_email,keywords,institution,note
118,2020-12-15 03:56:08,2020-12-15 03:56:08,697,FALSE,http://repository.lppm.unila.ac.id/id/eprint/27106,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41117', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 146424, 'fileid': 242951, 'mime_type': 'application/pdf', 'mtime': '2020-12-15 03:53:59', 'hash_type': 'MD5', 'filename': 'Review Perlindungan Data Privasi.pdf', 'hash': 'de8f9377c032470746948a55f3e0aac8', 'objectid': 41117, 'uri': 'http://repository.lppm.unila.ac.id/id/file/242951'}], 'main': 'Review Perlindungan Data Privasi.pdf', 'docid': 41117, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 27106}]",AURA CV. Anugrah Utama Raharja Anggota IKAPAI,pub,['FH1'],book_section,disk0/00/02/71/06,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'Rudi Natamiharja', 'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-12-15 03:56:08,archive,show,7,Perlindungan Data Privasi dalam Konstitusi Negara Anggota ASEAN,27106,,,Bookchapter,,,,,,,,,,,,,,,,,,,,,,,,
119,2020-01-14 01:26:32,2020-01-14 01:26:32,347,,http://repository.lppm.unila.ac.id/id/eprint/17451,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17451, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30579', 'main': 'The Patways.pdf', 'docid': 30579, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/147639', 'objectid': 30579, 'filesize': 413909, 'datasetid': 'document', 'filename': 'The Patways.pdf', 'hash': '255db173bf89b60b172e6a6f99be26bd', 'hash_type': 'MD5', 'mtime': '2020-01-02 08:45:21', 'mime_type': 'application/pdf', 'fileid': 147639}]}]","Kobe University, Kobe Hyogo Japan",pub,['FH1'],monograph,disk0/00/01/74/51,1970-01-01 00:00:00.000002019,"[{'name': {'family': 'Rudy', 'honourific': None, 'lineage': None, 'given': 'Rudy'}, 'id': 'rudy.1981@fh.unila.ac.id'}]",,,['K1'],2020-01-14 01:26:32,archive,show,7,The Pathway of Civil Law Development in Indonesia : Law and Land,17451,,,,,,,,,,,,discussion_paper,,,,,,,,,,,,,,Kobe University,
120,2020-03-19 02:45:43,2020-03-19 02:45:43,940,FALSE,http://repository.lppm.unila.ac.id/id/eprint/18808,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 18808, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32013', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/157904', 'objectid': 32013, 'filename': 'Marja Environmental_Law_Policy_as_an_Approach_to_Achieve.pdf', 'hash': 'fc9433de4bf9bbcd78df6e41f1a80ebf', 'mtime': '2020-03-19 01:34:45', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 157904, 'filesize': 1661193, 'datasetid': 'document'}], 'docid': 32013, 'main': 'Marja Environmental_Law_Policy_as_an_Approach_to_Achieve.pdf'}]",IOS Press,pub,['FH1'],article,disk0/00/01/88/08,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'FX', 'lineage': None, 'honourific': None, 'family': 'Sumarja'}, 'id': 'fxsmj.unila@gmail.com'}]",Environmental Policy and Law,Hasil Chek Similarity,['K1'],2020-03-19 02:45:43,archive,show,6,Environmental Law Policy as an Approach to Achieve  Sustainable Development and Prosperity in an Era of Regional  Autonomy,18808,0378-777X (P); 1878-5395 (E),83-87,,,,,,,,,,,,,,,,,,,,,,,,,
121,2019-04-09 07:01:00,2019-04-09 07:01:00,987,FALSE,http://repository.lppm.unila.ac.id/id/eprint/10760,public,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/23774', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 12266564, 'datasetid': 'document', 'hash': '6f413ffa6bf755b4bc45ecc744a8b42e', 'filename': 'wahyu sasongko. sang guru  2019.pdf', 'hash_type': 'MD5', 'mtime': '2019-02-14 04:08:33', 'mime_type': 'application/pdf', 'fileid': 99268, 'uri': 'http://repository.lppm.unila.ac.id/id/file/99268', 'objectid': 23774}], 'docid': 23774, 'main': 'wahyu sasongko. sang guru  2019.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 10760}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/01/07/60,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Wahyu Sasongko', 'given': 'Wahyu'}}]",,,['K1'],2019-04-09 07:01:00,archive,show,7,"Hak Kekayaan Intelektual dan Bisnis Usaha Mikro, Kecil dan Menengah",10760,,277-286,Jalan Sunyi Sang Guru,,,,,,,,,,,,Bandar Lampung,,978-623-211-024-3,,,,,,,,,,
122,2019-11-14 10:10:38,2019-11-14 10:10:38,987,FALSE,http://repository.lppm.unila.ac.id/id/eprint/16055,public,"[{'security': 'public', 'placement': 1, 'eprintid': 16055, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/137617', 'objectid': 29150, 'mtime': '2019-11-12 02:05:23', 'hash_type': 'MD5', 'filename': 'Similarity Wahyu Theoretical_Review___The_Protection_of_Music_Copyr.pdf', 'hash': 'e4fe8ff2c4fd9227c34b426e68df7f3f', 'fileid': 137617, 'mime_type': 'application/pdf', 'filesize': 3886077, 'datasetid': 'document'}], 'docid': 29150, 'main': 'Similarity Wahyu Theoretical_Review___The_Protection_of_Music_Copyr.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/29150', 'rev_number': 1, 'format': 'text', 'pos': 1}]",Fakultas Hukum Universitas Lampung,pub,['FH1'],article,disk0/00/01/60/55,2019-12-01 00:00:00.000000000,"[{'name': {'given': 'Wahyu', 'lineage': None, 'family': 'Wahyu Sasongko', 'honourific': None}}]",Fiat Justicia,Hasil Similarity Check,['K1'],2019-11-14 10:10:38,archive,show,6,Theoretical Review : The Protection of Music Copyrights in the Radio,16055,2477-6238,307-320,,4.0,,,,,,,,,,,,,,,,13.0,,,,,,,
123,2019-11-29 04:48:21,2019-11-29 04:48:21,987,FALSE,http://repository.lppm.unila.ac.id/id/eprint/17180,public,"[{'files': [{'hash_type': 'MD5', 'mtime': '2019-11-27 07:32:44', 'hash': 'a393bd8eb8b3d72a6c59aa888e5cfc7d', 'filename': 'Review Wahyu Theoretical.pdf', 'fileid': 145695, 'mime_type': 'application/pdf', 'filesize': 715872, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/145695', 'objectid': 30278}], 'main': 'Review Wahyu Theoretical.pdf', 'docid': 30278, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30278', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17180, 'language': 'en', 'mime_type': 'application/pdf'}]",Fakultas Hukum Universitas Lampung,pub,['FH1'],article,disk0/00/01/71/80,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Wahyu Sasongko', 'given': 'Wahyu'}}]",Fiat Justisia,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2019-11-29 04:48:21,archive,show,6,Theoretical Review : The Protection of Music Copyrights in the Radio,17180,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2020-09-10 02:09:51,2020-09-10 02:09:51,324,FALSE,http://repository.lppm.unila.ac.id/id/eprint/23963,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 23963, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37647', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/218434', 'objectid': 37647, 'hash_type': 'MD5', 'mtime': '2020-09-10 01:34:02', 'hash': '499c6f20a0cdec442963e63a94854fc3', 'filename': 'Yusdiyanto Lembaga adat skala brak.pdf', 'fileid': 218434, 'mime_type': 'application/pdf', 'filesize': 8018929, 'datasetid': 'document'}], 'docid': 37647, 'main': 'Yusdiyanto Lembaga adat skala brak.pdf'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/02/39/63,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'YUSDIYANTO', 'lineage': None, 'family': 'Yusdiyanto', 'honourific': None}}]",,,['K1'],2020-09-10 02:09:51,archive,show,7,Lembaga Adat Sekala Brak Perlibatan Masyarakat Adat dalam Pembentukan Peraturan Pekon,23963,,16-109,Buku Referensi,,,,,,,,,,,,,,978-623-211-017-5,,,,,,,,,,
125,2020-09-10 02:10:08,2020-09-10 02:10:08,324,FALSE,http://repository.lppm.unila.ac.id/id/eprint/23965,public,"[{'eprintid': 23965, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Monograf HTN Alm. Armen.pdf', 'docid': 37649, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/218448', 'objectid': 37649, 'filesize': 4169665, 'datasetid': 'document', 'hash': '9b4d524da1a60cb324c6c4ce27fc7e37', 'filename': 'Monograf HTN Alm. Armen.pdf', 'hash_type': 'MD5', 'mtime': '2020-09-10 01:39:15', 'mime_type': 'application/pdf', 'fileid': 218448}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37649', 'rev_number': 1}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/02/39/65,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'YUSDIYANTO', 'lineage': None, 'family': 'Yusdiyanto', 'honourific': None}}]",,,['K1'],2020-09-10 02:10:08,archive,show,7,Menteri Otonomi Daerah Telah Redup (Refleksi Lahirnya UU No. 23 Tahun 2014 tentang Pemerintah Daerah),23965,,252-264,Hak Konstitusional Tebaran Pemikiran dan Gagasan,,,,,,,,,,,,,,978-623-211-017-5,,,,,,,,,,
126,2020-10-01 01:07:12,2020-10-01 01:07:12,324,FALSE,http://repository.lppm.unila.ac.id/id/eprint/24255,public,"[{'main': 'Menteri Otonomi Daerah Telah Redup.pdf', 'docid': 37974, 'files': [{'objectid': 37974, 'uri': 'http://repository.lppm.unila.ac.id/id/file/220749', 'mime_type': 'application/pdf', 'fileid': 220749, 'filename': 'Menteri Otonomi Daerah Telah Redup.pdf', 'hash': 'c6cce72471417dfe5cd6a3070dd74418', 'mtime': '2020-10-01 00:53:49', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 129797}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37974', 'eprintid': 24255, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/02/42/55,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Yusdiyanto', 'honourific': None, 'given': 'YUSDIYANTO'}}]",,Penilaian Sejawat Sebidang atau Peer Review,['K1'],2020-10-01 01:07:12,archive,show,7,Menteri Otonomi Daerah Telah Redup (Refleksi Lahirnya UU No. 23 Tahun 2014 tentang Pemerintah Daerah),24255,,252-264,BUKU,,,,,,,,,,,,,,,,,,,,,,,,
127,2022-02-11 01:06:09,2022-02-11 01:06:09,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/39113,public,"[{'eprintid': 39113, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 160405, 'main': 'Reviewer Rekonstruksi.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 440972, 'hash': 'c5a7fac0c93bcad280603bf5d72a632f', 'filename': 'Reviewer Rekonstruksi.pdf', 'hash_type': 'MD5', 'mtime': '2022-02-10 02:08:14', 'datasetid': 'document', 'filesize': 418339, 'objectid': 160405, 'uri': 'http://repository.lppm.unila.ac.id/id/file/440972'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160405'}]",Fakultas Hukum Unila,pub,['FH1'],article,disk0/00/03/91/13,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'maroniunila@gmail.com', 'lineage': None, 'family': 'maroni', 'honourific': None}}]",Fiat Justisia,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,['K1'],2022-02-11 01:06:09,archive,show,6,Rekonstruksi Sistem Peradilan Pidana Korupsi Dalam Rangka Menunjang Pembangunan Nasional (Studi Di Pengadilan Tindak Pidana Korupsi Pada Pengadilan Negeri Kelas Ia Tanjung Karang),39113,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2019-10-28 02:57:01,2019-10-28 02:57:01,762,FALSE,http://repository.lppm.unila.ac.id/id/eprint/14637,public,"[{'files': [{'mime_type': 'application/pdf', 'fileid': 126774, 'hash': '234475053955a61840631d3f7dda5487', 'filename': 'Review Nikmah Rosidah Does the Juvenile Justice System protect Youth Supply chain..pdf', 'hash_type': 'MD5', 'mtime': '2019-10-28 02:14:18', 'datasetid': 'document', 'filesize': 1278370, 'objectid': 27734, 'uri': 'http://repository.lppm.unila.ac.id/id/file/126774'}], 'main': 'Review Nikmah Rosidah Does the Juvenile Justice System protect Youth Supply chain..pdf', 'docid': 27734, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27734', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 14637, 'mime_type': 'application/pdf', 'language': 'en'}]",Primrose Hall Publishing Group,pub,['FH1'],article,disk0/00/01/46/37,2019-10-01 00:00:00.000000000,"[{'name': {'family': 'nikmah rosidah', 'honourific': None, 'lineage': None, 'given': 'nikmah'}}]","International Journal of Innovation, Creativity and Change",Hasil Penilaian sejawat sebidang atau peer review,['K1'],2019-10-28 02:57:01,archive,show,6,Does the Juvenile Justice System protect Youth Supply chain? Progressive Juvenile Court Judges : Reform of the Juvenile Criminal Justice System in Indonesia thourgh a Socio-Legal Approach supported by PLS-Structural Equation Modeling,14637,2201-1315,216-235,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,
129,2019-10-28 07:14:33,2019-10-28 07:14:33,762,FALSE,http://repository.lppm.unila.ac.id/id/eprint/14653,public,"[{'files': [{'filesize': 6569698, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2019-10-28 07:01:14', 'hash': 'c51c8f50d001baa4df576e93f55f5485', 'filename': 'Does the Juvenile Justice System protect Youth Supply chain_ Progressive Juvenile Court Judges_ Reform of the Juvenile Criminal Justice System in Indonesia through a Socio-Legal Approach supported by.pdf', 'fileid': 126916, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/126916', 'objectid': 27761}], 'docid': 27761, 'main': 'Does the Juvenile Justice System protect Youth Supply chain_ Progressive Juvenile Court Judges_ Reform of the Juvenile Criminal Justice System in Indonesia through a Socio-Legal Approach supported by.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/27761', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 14653, 'mime_type': 'application/pdf', 'language': 'en'}]",Primrose Hall Publishing Group,pub,['FH1'],article,disk0/00/01/46/53,2019-10-01 00:00:00.000000000,"[{'name': {'given': 'nikmah', 'honourific': None, 'family': 'nikmah rosidah', 'lineage': None}}]","International Journal of Innovation, Creativity   and Change",Hasil Similarity Check,"['K1', 'KD']",2019-10-28 07:14:33,archive,show,10,Does the Juvenile Justice System protect Youth Supply chain? Progressive Juvenile Court Judges : Reform of the Juvenile Criminal Justice System in Indonesia thourgh a Socio-Legal Approach supported by PLS-Structural Equation Modeling,14653,2201-1315,216-235,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
130,2019-09-18 02:30:52,2019-09-18 02:30:52,1007,FALSE,http://repository.lppm.unila.ac.id/id/eprint/14206,public,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/27263', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 668038, 'mime_type': 'application/pdf', 'fileid': 123405, 'hash': 'e728fd491f4f3b1c45291d6cf2d78d0a', 'filename': 'Review Sunaryo Tanggungjawab Sosial Perusahaan Sebuah Kajian Filosofis.pdf', 'hash_type': 'MD5', 'mtime': '2019-09-13 09:19:32', 'objectid': 27263, 'uri': 'http://repository.lppm.unila.ac.id/id/file/123405'}], 'main': 'Review Sunaryo Tanggungjawab Sosial Perusahaan Sebuah Kajian Filosofis.pdf', 'docid': 27263, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 14206}]",PKKP-HAM FH Universitas Lampung,pub,['FH1'],book_section,disk0/00/01/42/06,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'sunaryo', 'given': 'S.H., M.H'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2019-09-18 02:30:52,archive,show,8,"DR.SUNARYO, S.H., M.HUM.",14206,,122-134,Tanggung Jawab Sosial Perusahaan Sebuah Kajian Filosofis,,,,,,,,,,,,Bandar Lampung,,978-623-211-024-3,,,,,,,,,,
131,2019-04-09 07:02:07,2019-04-09 07:02:07,1007,FALSE,http://repository.lppm.unila.ac.id/id/eprint/10772,public,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/99320', 'objectid': 23784, 'hash': '564cec88a149f717bd6a5acdd89f9553', 'filename': 'Sunaryo, Jalan Sunyi Sang Guru  2019.pdf', 'hash_type': 'MD5', 'mtime': '2019-02-18 02:37:09', 'mime_type': 'application/pdf', 'fileid': 99320, 'filesize': 5107652, 'datasetid': 'document'}], 'main': 'Sunaryo, Jalan Sunyi Sang Guru  2019.pdf', 'docid': 23784, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23784', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 10772, 'mime_type': 'application/pdf', 'language': 'en'}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/01/07/72,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'sunaryo', 'given': 'S.H., M.H'}}]",,,['K1'],2019-04-09 07:02:07,archive,show,7,Tanggung Jawab Sosial Perusahaan Sebuah Kajian Filosofis,10772,,122-134,Jalan Sunyi Sang Guru,,,,,,,,,,,,Bandar Lampung,,978-623-211-024-3,,,,,,,,,,
132,2022-03-24 02:22:01,2022-03-24 02:22:01,235,FALSE,http://repository.lppm.unila.ac.id/id/eprint/40460,public,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161774', 'format': 'text', 'pos': 1, 'files': [{'objectid': 161774, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451109', 'mime_type': 'application/pdf', 'fileid': 451109, 'filename': 'KEDUDUKAN.pdf', 'hash': 'b69d7889c5ec43e2fa8ef4f2096d6818', 'mtime': '2022-03-23 05:53:42', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1013971}], 'main': 'KEDUDUKAN.pdf', 'docid': 161774, 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 40460}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/04/04/60,2019-01-01 00:00:00.000000000,"[{'name': {'given': 'ridlwan', 'family': 'zulkarnain', 'honourific': None, 'lineage': None}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2022-03-24 02:22:01,archive,show,7,Kedudukan dan Materi Peraturan Perlindungan Hak Anak di Daerah,40460,,,Kedudukan dan Materi Peraturan Perlindungan Hak Anak di Daerah,,,,,,,,,,,,,,,,,,,,,,,,
133,2022-03-24 02:22:29,2022-03-24 02:22:29,235,FALSE,http://repository.lppm.unila.ac.id/id/eprint/40471,public,"[{'placement': 1, 'security': 'public', 'eprintid': 40471, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/451181', 'objectid': 161784, 'filesize': 1144113, 'datasetid': 'document', 'filename': 'REGULATE.pdf', 'hash': 'ad42709ed2ace227168a5835d0a2b639', 'hash_type': 'MD5', 'mtime': '2022-03-23 06:22:28', 'mime_type': 'application/pdf', 'fileid': 451181}], 'docid': 161784, 'main': 'REGULATE.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161784', 'rev_number': 1, 'pos': 1, 'format': 'text'}]","Faculty of Law, Lampung University,",pub,['FH1'],article,disk0/00/04/04/71,1970-01-01 00:00:00.000002019,"[{'name': {'family': 'zulkarnain', 'honourific': None, 'lineage': None, 'given': 'ridlwan'}}]","FIAT JUSTISIA,",Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2022-03-24 02:22:29,archive,show,6,Regulate DPRs Committees: Making Indonesian Presidential System More Representative,40471,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2022-03-28 06:57:41,2022-03-28 06:57:41,235,FALSE,http://repository.lppm.unila.ac.id/id/eprint/40592,public,"[{'eprintid': 40592, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 161912, 'main': 'Regulate DPR’s Committees_ Making Indonesian Presidential System More Representative.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/452101', 'objectid': 161912, 'filesize': 3861442, 'datasetid': 'document', 'hash': '0399ed39539e9d2b5964a6e9461b68e2', 'filename': 'Regulate DPR’s Committees_ Making Indonesian Presidential System More Representative.pdf', 'hash_type': 'MD5', 'mtime': '2022-03-28 04:23:31', 'mime_type': 'application/pdf', 'fileid': 452101}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161912', 'rev_number': 1}]","Faculty of Law, Lampung University",pub,['FH1'],article,disk0/00/04/05/92,1970-01-01 00:00:00.000002019,"[{'name': {'given': 'ridlwan', 'honourific': None, 'family': 'zulkarnain', 'lineage': None}}]",FIAT JUSTISIA,Hasil Check Similarity,['K1'],2022-03-28 06:57:41,archive,show,6,Regulate DPRs Committees: Making Indonesian Presidential System More Representative,40592,,,,,,,,,,,,,,,,,,,,,,,,,,,
