,title,rev_number,metadata_visibility,status_changed,eprint_status,subjects,eprintid,ispublished,publisher,documents,uri,full_text_status,refereed,lastmod,userid,pagerange,datestamp,publication,creators,issn,dir,date,type,divisions,abstract,book_title,pages,event_title,event_type,pres_type,id_number,patent_applicant,date_type
117,REDESIGN OF FINANCIAL BALANCE LAW BETWEEN CENTRAL AND LOCAL GOVERNMENTS FROM REVENUE SHARING FUNDS OF TAX SECTOR,6,show,2022-03-17 08:08:25,archive,['K1'],40274,pub,KLIBEL,"[{'eprintid': 40274, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'REDESIGN OF FINANCIAL BALANCE LAW BETWEEN CENTRAL AND LOCAL GOVERNMENTS FROM REVENUE SHARING FUNDS.pdf', 'docid': 161593, 'files': [{'filesize': 1225826, 'datasetid': 'document', 'filename': 'REDESIGN OF FINANCIAL BALANCE LAW BETWEEN CENTRAL AND LOCAL GOVERNMENTS FROM REVENUE SHARING FUNDS.pdf', 'hash': 'c10e914eb5fd13551a23fa8301e484ad', 'mtime': '2022-03-17 03:27:16', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 449713, 'uri': 'http://repository.lppm.unila.ac.id/id/file/449713', 'objectid': 161593}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161593', 'rev_number': 1}]",http://repository.lppm.unila.ac.id/id/eprint/40274,public,FALSE,2022-03-17 08:08:25,1065,,2022-03-17 08:08:25,"International Journal of Business, Economics and Law","[{'name': {'family': 'Yuswanto', 'honourific': None, 'lineage': None, 'given': 'yuswanto'}}]",,disk0/00/04/02/74,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
118,SK Dosen Mengajar Perkuliahan Semester Genap Program Studi Magister Ilmu Hukum Fakultas Hukum Unila Tahun 2020/2021,7,show,2022-08-31 08:07:43,archive,['K1'],44583,inpress,,"[{'files': [{'mtime': '2022-08-31 06:14:05', 'hash_type': 'MD5', 'filename': 'SK MENGAJAR SEMESTER GENAP 2020-2021 S2.pdf', 'hash': 'a6042f95f2eac7308461f77a0154757a', 'fileid': 481953, 'mime_type': 'application/pdf', 'filesize': 424319, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/481953', 'objectid': 166452}], 'docid': 166452, 'main': 'SK MENGAJAR SEMESTER GENAP 2020-2021 S2.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166452', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 44583, 'mime_type': 'application/pdf', 'language': 'en'}]",http://repository.lppm.unila.ac.id/id/eprint/44583,public,,2022-08-31 08:07:43,1065,,2022-08-31 08:07:43,,"[{'id': 'yuswanto.1962@fh.unila.ac.id', 'name': {'given': 'yuswanto', 'lineage': None, 'honourific': None, 'family': 'yuswanto'}}]",,disk0/00/04/45/83,1970-01-01 00:00:00.000002021,image,['FH1'],,,,,,,,,
119,SK Pengangkatan Dosen/Asisten Mangajar Semester Ganjil Fakultas Hukum Unila TA 2021/2022,7,show,2022-08-31 08:07:47,archive,['K1'],44585,inpress,,"[{'eprintid': 44585, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'SK NGAJAR GANJIL 2021 2022.pdf', 'docid': 166454, 'files': [{'objectid': 166454, 'uri': 'http://repository.lppm.unila.ac.id/id/file/481967', 'datasetid': 'document', 'filesize': 1045117, 'mime_type': 'application/pdf', 'fileid': 481967, 'hash': '73cffd8d0cd8cb5a47e5df8c7077a122', 'filename': 'SK NGAJAR GANJIL 2021 2022.pdf', 'hash_type': 'MD5', 'mtime': '2022-08-31 06:17:08'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166454', 'rev_number': 1}]",http://repository.lppm.unila.ac.id/id/eprint/44585,public,,2022-08-31 08:07:47,1065,,2022-08-31 08:07:47,,"[{'id': 'yuswanto.1962@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'yuswanto', 'given': 'yuswanto'}}]",,disk0/00/04/45/85,1970-01-01 00:00:00.000002021,image,['FH1'],,,,,,,,,
120,SK Tentang Pengangkatan Dosen/Asisten Mengajar Semester Genap Program S1 Fakultas Hukum Universitas Lampung Tahun Akademik 2020/2021,7,show,2022-08-31 08:07:45,archive,['K1'],44584,inpress,,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166453', 'rev_number': 1, 'main': 'SK NGAJAR GENAP 2021.pdf', 'docid': 166453, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/481960', 'objectid': 166453, 'filesize': 487349, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-08-31 06:15:43', 'filename': 'SK NGAJAR GENAP 2021.pdf', 'hash': 'ebb3036bcf4c0a1438b82e385f3a4580', 'fileid': 481960, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 44584, 'security': 'public', 'placement': 1}]",http://repository.lppm.unila.ac.id/id/eprint/44584,public,,2022-08-31 08:07:45,1065,,2022-08-31 08:07:45,,"[{'name': {'family': 'yuswanto', 'honourific': None, 'lineage': None, 'given': 'yuswanto'}, 'id': 'yuswanto.1962@fh.unila.ac.id'}]",,disk0/00/04/45/84,1970-01-01 00:00:00.000002021,image,['FH1'],,,,,,,,,
121,Village Government Policy Towards International Investment,6,show,2022-03-17 08:08:23,archive,['K1'],40273,pub,IISTE,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/161592', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 1593093, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-03-17 03:24:13', 'filename': 'Village Government Policy Towards International Investment.pdf', 'hash': 'd6ab301dde69a258b67bce7c8a113098', 'fileid': 449707, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/449707', 'objectid': 161592}], 'docid': 161592, 'main': 'Village Government Policy Towards International Investment.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 40273}]",http://repository.lppm.unila.ac.id/id/eprint/40273,public,FALSE,2022-03-17 08:08:23,1065,,2022-03-17 08:08:23,"Journal of Law, Policy and Globalization","[{'id': 'yuswanto.1962@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'yuswanto', 'given': 'yuswanto'}}]",,disk0/00/04/02/73,1970-01-01 00:00:00.000002021,article,['FH1'],Hasil Check Similarity,,,,,,,,
122,Penataan Fungsi Pengawasan Dewan Perwakilan Rakyat Terhadap Pemerintah Dalam Sistem Presidensial Indonesia,7,show,2022-03-24 02:22:39,archive,['K1'],40477,pub,,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161790', 'main': 'PENATAAN.pdf', 'docid': 161790, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/451218', 'objectid': 161790, 'filesize': 1020727, 'datasetid': 'document', 'filename': 'PENATAAN.pdf', 'hash': 'f198acdbfa8fdd61fbefab2f270acfbe', 'hash_type': 'MD5', 'mtime': '2022-03-23 06:32:05', 'mime_type': 'application/pdf', 'fileid': 451218}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40477, 'placement': 1, 'security': 'public'}]",http://repository.lppm.unila.ac.id/id/eprint/40477,public,,2022-03-24 02:22:39,235,,2022-03-24 02:22:39,,"[{'name': {'lineage': None, 'family': 'zulkarnain', 'honourific': None, 'given': 'ridlwan'}}]",,disk0/00/04/04/77,1970-01-01 00:00:00.000002021,patent,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,"EC00202163218, 10 November 2021",LPPM UNILA,published
123,Penataan Fungsi Pengawasan Dewan Perwakilan Rakyat Terhadap Pemerintah Dalam Sistem Presidensial Indonesia,7,show,2022-05-17 08:27:19,archive,['K1'],41662,pub,,"[{'security': 'public', 'placement': 1, 'eprintid': 41662, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/460760', 'objectid': 163314, 'mtime': '2022-05-17 06:38:51', 'hash_type': 'MD5', 'filename': 'Haki Penataan Fungsi PD.pdf', 'hash': 'b0a947ab0622099591cb325a0ce51dc0', 'fileid': 460760, 'mime_type': 'application/pdf', 'filesize': 2070115, 'datasetid': 'document'}], 'docid': 163314, 'main': 'Haki Penataan Fungsi PD.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163314', 'format': 'text', 'pos': 1}]",http://repository.lppm.unila.ac.id/id/eprint/41662,public,,2022-05-17 08:27:19,235,,2022-05-17 08:27:19,,"[{'name': {'honourific': None, 'family': 'zulkarnain', 'lineage': None, 'given': 'ridlwan'}}]",,disk0/00/04/16/62,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202163218,Fakultas Hukum Unila,published
124,Penerapan Asas Kejelasan Tujuan Pembentukan Peraturan Perundang-undangan  Terhadap Perubahan Pengaturan Batas Usia Minimum Hakim Konstitusi,7,show,2022-03-24 02:22:09,archive,['K1'],40464,pub,UNPAD Press,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 40464, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161778', 'main': 'PENERAPAN.pdf', 'docid': 161778, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/451137', 'objectid': 161778, 'hash_type': 'MD5', 'mtime': '2022-03-23 06:02:53', 'filename': 'PENERAPAN.pdf', 'hash': '9c632e8fd65d32ad89eaa3c1edb47779', 'fileid': 451137, 'mime_type': 'application/pdf', 'filesize': 1086535, 'datasetid': 'document'}]}]",http://repository.lppm.unila.ac.id/id/eprint/40464,public,FALSE,2022-03-24 02:22:09,235,,2022-03-24 02:22:09,,"[{'name': {'honourific': None, 'family': 'zulkarnain', 'lineage': None, 'given': 'ridlwan'}}]",,disk0/00/04/04/64,1970-01-01 00:00:00.000002021,book_section,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,Penerapan Asas Kejelasan Tujuan Pembentukan Peraturan Perundang-undangan  Terhadap Perubahan Pengaturan Batas Usia Minimum Hakim Konstitusi,,,,,,,
125,Sejarah Hukum Tata Negara Indonesia,7,show,2022-03-24 02:22:15,archive,['K1'],40466,pub,Pusaka Media,"[{'eprintid': 40466, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 161780, 'main': 'SEJARAH.pdf', 'files': [{'fileid': 451151, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-03-23 06:07:24', 'hash': '71b60338552b67a26b2c08d3aa417af1', 'filename': 'SEJARAH.pdf', 'datasetid': 'document', 'filesize': 1038909, 'objectid': 161780, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451151'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161780'}]",http://repository.lppm.unila.ac.id/id/eprint/40466,public,FALSE,2022-03-24 02:22:15,235,,2022-03-24 02:22:15,,"[{'name': {'given': 'ridlwan', 'lineage': None, 'honourific': None, 'family': 'zulkarnain'}}]",,disk0/00/04/04/66,1970-01-01 00:00:00.000002021,book_section,['FH1'],Hasil Penilaian Sejawa Sebidang atau Peer Review,Sejarah Hukum Tata Negara Indonesia,,,,,,,
126,Sejarah Hukum Tata Negara Indonesia,7,show,2022-03-24 02:22:18,archive,['K1'],40468,pub,Pusaka Media,"[{'placement': 1, 'security': 'public', 'eprintid': 40468, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 451166, 'mime_type': 'application/pdf', 'mtime': '2022-03-23 06:11:39', 'hash_type': 'MD5', 'hash': 'ea4b22d07f8ac77a0bd7df6117953398', 'filename': '2021 11 Sejarah HTN Indonesia.pdf', 'datasetid': 'document', 'filesize': 45514425, 'objectid': 161782, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451166'}], 'main': '2021 11 Sejarah HTN Indonesia.pdf', 'docid': 161782, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161782', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",http://repository.lppm.unila.ac.id/id/eprint/40468,public,FALSE,2022-03-24 02:22:18,235,,2022-03-24 02:22:18,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'zulkarnain', 'given': 'ridlwan'}}]",,disk0/00/04/04/68,1970-01-01 00:00:00.000002021,book_section,['FH1'],,Sejarah Hukum Tata Negara Indonesia,,,,,,,
127,Urgensi Badan Usaha Milik Desa (BUMDes) Dalam Pembangun Perekonomian Desa,7,show,2022-03-24 02:22:42,archive,['K1'],40479,pub,,"[{'main': 'URGENSI.pdf', 'docid': 161792, 'files': [{'objectid': 161792, 'uri': 'http://repository.lppm.unila.ac.id/id/file/451236', 'datasetid': 'document', 'filesize': 1014861, 'fileid': 451236, 'mime_type': 'application/pdf', 'mtime': '2022-03-23 06:41:43', 'hash_type': 'MD5', 'hash': 'c39cb4571031e143abf2d3e14e009ba7', 'filename': 'URGENSI.pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161792', 'rev_number': 1, 'eprintid': 40479, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/40479,public,,2022-03-24 02:22:42,235,,2022-03-24 02:22:42,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'zulkarnain', 'given': 'ridlwan'}}]",,disk0/00/04/04/79,1970-01-01 00:00:00.000002021,patent,['FH1'],Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,"EC00202163214, 10 November 2021",LPPM UNILA,published
128,Urgensi Badan Usaha Milik Desa (BUMDes) Dalam Pembangun Perekonomian Desa,7,show,2022-05-17 08:27:17,archive,['K1'],41658,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 41658, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163312', 'pos': 1, 'format': 'text', 'files': [{'objectid': 163312, 'uri': 'http://repository.lppm.unila.ac.id/id/file/460746', 'datasetid': 'document', 'filesize': 2070328, 'mime_type': 'application/pdf', 'fileid': 460746, 'hash': '4431c4635ebbe0bd624d33a626e1e855', 'filename': 'Hak Urgensi.pdf', 'mtime': '2022-05-17 06:18:45', 'hash_type': 'MD5'}], 'docid': 163312, 'main': 'Hak Urgensi.pdf'}]",http://repository.lppm.unila.ac.id/id/eprint/41658,public,,2022-05-17 08:27:17,235,,2022-05-17 08:27:17,,"[{'name': {'given': 'ridlwan', 'honourific': None, 'family': 'zulkarnain', 'lineage': None}}]",,disk0/00/04/16/58,1970-01-01 00:00:00.000002021,patent,['FH1'],,,,,,,EC00202163214,FAKULAS HUKUM UNILA,published
